date,idk,open,high,low,close,volume
20011214,0,43.9674,44.5488,43.4188,44.2868,6590325.558
20011217,0,44.3359,45.4576,44.1148,45.4576,8947053.92099999
20011218,0,45.7769,45.9325,45.3758,45.6459,10171713.156
20011219,0,45.6459,46.3181,45.3754,46.1213,8687348.77800001
20011220,0,46.1788,46.8428,46.0721,46.1541,8739923
20011221,0,46.5969,47.1871,46.3427,47.1707,13667287.363
20011224,0,47.1543,47.3019,46.769,47.1379,2473072.555
20011226,0,47.3428,48.015,47.31,47.6543,7548521.017
20011227,0,47.6298,48.0397,47.3592,47.8347,5110213.355
20011228,0,47.8347,48.1544,47.6462,47.7938,4907356.457
20011231,0,47.6298,47.9413,47.3019,47.3019,5181939.298
20020102,0,47.2609,47.6707,46.7198,47.6626,7106457.61
20020103,0,47.5068,47.7938,47.1379,47.5314,6452997.072
20020104,0,47.2691,47.761,46.892,47.2199,7548521.26200001
20020107,0,47.0969,47.6298,46.9002,47.0232,6079972.85100001
20020108,0,47.2936,47.5478,46.9985,47.3428,4978472.573
20020109,0,46.851,47.1625,46.064,46.3099,8599278.196
20020110,0,46.2361,47.0149,46.1213,46.6461,7398970.557
20020111,0,46.4411,46.5149,45.5229,45.8017,8490591.75
20020114,0,45.7442,46.6461,45.7114,45.7442,7273448.624
20020115,0,45.7114,46.5641,45.3426,46.5149,8793230.563
20020116,0,46.6214,46.6214,44.5966,45.9,6195614.13
20020117,0,45.7853,46.9084,45.6623,46.5395,8067921.606
20020118,0,46.3591,46.6378,45.8836,46.146,7575598.643
20020122,0,46.8264,48.4414,46.8182,47.5478,11862189.548
20020123,0,47.8757,49.1464,47.7282,49.0562,12413794.512
20020124,0,49.0726,49.1464,48.6135,48.8922,9082939.728
20020125,0,48.6627,48.7611,47.597,47.9331,8474611.812
20020128,0,48.1217,48.5151,47.8101,48.0642,5865651.707
20020129,0,48.4332,48.7611,47.4904,47.515,8140745.768
20020130,0,47.3839,49.1464,47.3428,48.9414,11151761.001
20020131,0,48.8594,49.171,48.4496,49.1382,6834192.965
20020201,0,48.9414,49.1054,48.1626,48.5726,7456058.47
20020204,0,48.8431,49.1054,48.0806,48.1217,7484970.152
20020205,0,48.4004,48.7775,47.9167,48.2036,7639154.873
20020206,0,48.1217,48.5726,47.8839,48.2938,7165496.605
20020207,0,48.4906,48.9825,47.8593,47.8757,9544644.78
20020208,0,47.8675,48.4906,47.6298,48.466,7302117.544
20020211,0,48.7693,49.4333,48.6791,49.4005,9650036.378
20020212,0,49.0644,49.4743,49.0234,49.1874,6268802.773
20020213,0,49.4333,49.7776,49.089,49.212,7391651.50800001
20020214,0,49.4743,49.6711,49.13,49.5153,6701598.93299999
20020215,0,49.5891,49.6711,49.1054,49.1136,7786438.41199999
20020219,0,48.6955,49.3349,48.5315,48.589,9573121.098
20020220,0,48.6709,49.3513,48.2036,49.2038,9633934.86299999
20020221,0,49.3104,49.9006,48.6873,48.9414,8319817.97000001
20020222,0,48.9005,49.1464,48.0397,49.0316,8879227.65000001
20020225,0,49.3513,49.8022,49.1874,49.6956,9681141.598
20020226,0,49.8432,51.0565,49.5563,50.9171,13218022.127
20020227,0,51.3189,51.5237,50.622,50.9991,14295129.04
20020228,0,51.4008,51.5484,50.4499,50.8679,12346582.263
20020301,0,50.9909,51.4746,50.827,51.4418,8631236.828
20020304,0,51.6057,51.7123,50.9745,51.5484,9259572.13
20020305,0,51.0893,51.3106,49.6383,49.9088,13551037.448
20020306,0,49.9826,50.4007,49.4333,49.9251,11697387.16
20020307,0,50.4171,50.786,49.999,50.5647,10730311.518
20020308,0,50.9745,51.5648,50.827,51.2369,11974658.818
20020311,0,51.491,51.491,50.8515,51.3025,7086330.396
20020312,0,50.745,51.1549,50.704,50.9991,8076096.363
20020313,0,50.622,50.9007,50.2532,50.7942,7106698.58699999
20020314,0,50.786,51.3106,50.7532,51.0647,5409922.649
20020315,0,51.3844,52.2616,51.1958,52.2206,14572390.175
20020318,0,52.4009,52.4173,51.4008,52.0402,7139271.486
20020319,0,52.2206,52.3354,51.6796,52.0239,6264411.962
20020320,0,51.6669,52.069,51.6504,51.8063,7535093.155
20020321,0,51.6669,51.8638,50.8461,51.1333,6869366.34700001
20020322,0,51.0513,51.0841,50.5341,50.9199,5977755.113
20020325,0,50.764,51.0348,50.3536,50.3536,6692823.92
20020326,0,50.3536,51.2072,50.3536,51.0348,6208271.768
20020327,0,50.9282,51.1333,50.5752,50.961,7351236.78400001
20020328,0,50.8954,51.0267,50.3947,50.3947,6243361.485
20020401,0,49.5328,49.5411,48.0719,48.8762,15365885.379
20020402,0,48.8352,48.8434,48.2196,48.3264,8489574.79700001
20020403,0,48.7532,49.0815,47.3989,47.9816,9683100.64900001
20020404,0,48.2607,48.9173,48.195,48.6383,7825432.02200001
20020405,0,48.6136,49.0404,48.2443,48.5479,6166359.789
20020408,0,48.4249,49.2045,48.0308,48.9666,5721284.64200001
20020409,0,49.3277,49.6149,49.1635,49.2538,7172013.26200001
20020410,0,49.4508,49.8201,49.1389,49.7381,8188874.72200001
20020411,0,49.7791,50.7311,49.2538,49.3441,10019377.66
20020412,0,49.8201,50.764,49.4836,50.2798,7431406.22800001
20020415,0,50.1073,50.1977,48.8517,49.1964,6582072.06200001
20020416,0,49.4098,49.8283,48.9173,49.4508,7796069.93800001
20020417,0,49.697,49.697,48.1376,48.6136,10319830.567
20020418,0,48.0555,48.7696,46.5699,47.8503,13269049.738
20020419,0,48.2607,48.5069,47.6451,48.4413,6572203.116
20020422,0,48.3674,48.5069,46.7833,47.2593,7511331.84000001
20020423,0,47.481,47.9652,47.2921,47.7272,7957625.61900001
20020424,0,47.522,48.1293,47.0459,47.2183,7400459.73800001
20020425,0,46.6191,46.8736,46.1514,46.8161,8420612.32300001
20020426,0,46.9885,47.0295,45.782,45.782,11664308.561
20020429,0,45.8805,47.1116,45.7984,46.0693,11430016.707
20020430,0,46.0446,46.4468,45.4783,45.8312,11617164.833
20020501,0,45.6342,46.5371,44.9941,46.3893,9758519.949
20020502,0,46.5782,46.9885,46.1103,46.4961,8357743.20200001
20020503,0,46.3319,46.3565,45.2075,45.2731,8944761.03900001
20020506,0,45.6425,46.0693,44.3128,44.3211,8579246.75300001
20020507,0,44.8299,45.5522,44.3375,45.1582,10328842.59
20020508,0,46.1678,46.3648,45.6999,46.3155,9649474.04500001
20020509,0,45.6752,46.455,44.0912,45.1254,13628593.67
20020510,0,45.3388,45.3552,44.0009,44.1569,8685125.261
20020513,0,44.1897,45.3716,44.1897,45.1418,7420632.00999999
20020514,0,47.1937,47.8093,46.8244,47.0459,13071865.04807
20020515,0,47.3086,47.7682,46.4878,46.5371,12279720.616
20020516,0,47.3168,48.1704,47.1444,47.7518,9078174.46600001
20020517,0,47.8913,48.6711,47.5712,47.8257,8217996.84
20020520,0,48.2196,48.2771,47.3496,47.6369,5685952.75100001
20020521,0,47.522,47.7025,46.455,46.5782,7306156.96
20020522,0,46.5371,46.6191,45.7163,46.455,6963792.213
20020523,0,46.3729,46.5863,45.7901,46.2088,6840734.61600001
20020524,0,46.4222,46.734,45.5686,45.6096,5790488.907
20020528,0,45.4701,45.6588,44.2636,44.9941,7708223.378
20020529,0,45.0597,45.6835,44.7807,44.8627,6115067.277
20020530,0,44.4031,45.0186,44.1158,44.2554,9455993.323
20020531,0,45.0597,45.5932,44.3211,44.4524,9474635.92000001
20020603,0,44.4688,44.8709,43.4592,43.7054,9183927.82200001
20020604,0,43.5003,44.3211,42.6795,44.1979,15873585.184
20020605,0,44.3211,45.7738,44.3211,45.1171,11470347.067
20020606,0,45.1171,45.1254,44.3211,44.436,8652106.40200001
20020607,0,44.1979,44.912,44.1241,44.5919,9327697.31200001
20020610,0,45.2239,46.4468,45.191,46.2499,9964181.51700001
20020611,0,46.6602,47.3004,46.2744,46.2991,12853455.06
20020612,0,46.414,47.5795,46.1595,47.5384,11764465.149
20020613,0,47.3989,47.4071,46.1842,46.258,10732009.66
20020614,0,46.3319,46.808,45.3469,46.6438,12300799.469
20020617,0,46.8654,47.9652,46.5371,47.8093,9938716.97700001
20020618,0,47.8585,48.3264,47.522,48.0391,7960309.101
20020619,0,47.6652,48.2815,46.8269,47.1967,8616078.005
20020620,0,47.1309,47.583,46.1859,46.4406,8170840.838
20020621,0,45.6106,46.4325,45.1175,45.3065,15831225.472
20020624,0,45.2408,46.3091,44.5669,45.742,12606405.312
20020625,0,46.0215,47.0242,45.2161,45.3969,9573595.722
20020626,0,44.6244,46.4325,44.1725,45.7585,12712753.035
20020627,0,45.8571,47.2953,45.2408,47.2707,9748087.4
20020628,0,46.8434,47.4844,45.2818,45.2983,12744633.143
20020701,0,45.4462,45.8818,44.7888,44.8052,10964789.297
20020702,0,44.7148,45.1422,43.8026,44.0491,11552876.14
20020703,0,43.8026,45.249,43.8026,45.2161,8466773.049
20020705,0,45.5695,46.0297,45.3887,46.0297,3893346.16
20020708,0,46.1448,46.5968,45.3476,45.7256,8565701.38400001
20020709,0,45.742,46.079,44.7723,44.797,8958368.13
20020710,0,44.9943,45.6927,43.9669,44.2382,10401397.346
20020711,0,44.1889,45.1915,43.556,44.7641,14900110.4
20020712,0,44.3204,44.46,43.2192,43.556,10164120.296
20020715,0,43.063,43.9505,41.1728,43.8766,14431393.709
20020716,0,42.9397,43.2027,41.0002,41.0906,16491962.48
20020717,0,41.9124,42.3152,39.0361,39.6031,21403784.36
20020718,0,39.7758,40.7126,39.0361,39.0443,13513056.176
20020719,0,38.7896,39.2005,37.4829,37.5322,14152745.326
20020722,0,38.0088,38.7978,36.1597,36.5706,19267048.69
20020723,0,36.9815,38.5431,36.7761,37.0144,17469922.23
20020724,0,36.4063,39.5456,35.9296,39.3977,21540071.234
20020725,0,39.2005,39.5045,36.9815,38.6005,16422723.57
20020726,0,38.6252,39.5209,37.8034,39.4388,9850177
20020729,0,39.6031,40.803,39.1183,40.6386,12485085.76
20020730,0,40.2853,40.8441,39.8579,40.4003,11359038.874
20020731,0,40.5154,40.5154,38.9128,40.3427,12827740.72
20020801,0,40.2688,40.4085,38.4773,38.7896,13913512.946
20020802,0,38.7896,38.954,37.1377,37.9185,11221781.802
20020805,0,37.8856,38.5595,37.4336,37.4746,9578219.07400001
20020806,0,38.2965,39.8579,38.1322,39.0114,11616151.158
20020807,0,39.8579,39.8579,38.5431,39.71,11388243.07
20020808,0,39.899,40.5564,38.2143,40.3921,15558047.565
20020809,0,39.9812,40.7455,39.5538,40.4661,11159236.996
20020812,0,39.6114,40.2113,39.1594,39.7346,8276407.6
20020813,0,39.7839,41.6248,38.995,40.0469,16114699.082
20020814,0,40.5564,43.4739,40.3921,43.1534,17337165.765
20020815,0,43.5972,45.0271,43.5643,44.9531,15955462.38
20020816,0,44.5833,45.0024,44.0574,44.1889,10036962.599
20020819,0,43.556,45.0271,43.3259,44.9449,12465132.404
20020820,0,44.46,44.8299,43.6382,44.0984,9617156.61100001
20020821,0,44.3779,44.6244,43.3506,44.5012,10379130.234
20020822,0,44.3779,44.723,43.8437,44.608,8826708.999
20020823,0,44.1313,44.2957,43.4493,43.5643,7362992.896
20020826,0,43.6382,44.082,42.8329,43.8848,9073357.96199999
20020827,0,43.8848,43.8848,42.7754,43.4903,9436337.69800001
20020828,0,43.3917,43.9834,43.3588,43.8273,8604151.62
20020829,0,43.2766,44.1313,43.1616,43.704,9441813.53900001
20020830,0,43.7204,44.3779,43.556,43.8848,6899992.34800001
20020903,0,43.4328,43.6794,42.3152,42.6685,9965899.62000001
20020904,0,42.6275,43.3259,41.9124,42.9479,9516159.34999999
20020905,0,41.9124,42.233,41.1071,41.896,13514761.925
20020906,0,42.4055,43.5972,42.4055,43.2766,8128738.308
20020909,0,43.2685,44.1313,42.9397,43.778,7166719.266
20020910,0,44.0903,45.0436,43.7862,45.0353,10415877.808
20020911,0,45.5284,46.8434,44.2218,44.3614,8331219.101
20020912,0,44.5422,44.5505,43.5314,43.704,7308235.698
20020913,0,43.6547,45.1751,43.2685,44.6901,9185306.286
20020916,0,44.7888,45.4052,44.3779,44.9943,6259699.209
20020917,0,45.9393,45.9557,44.608,44.6408,9033083.39
20020918,0,44.1513,45.3692,44.1266,44.7273,9088523.01200001
20020919,0,44.7602,45.1882,44.069,44.2254,8473905.37200001
20020920,0,44.2006,45.18,44.0772,45.0565,16996170.86
20020923,0,44.1925,44.2006,42.851,43.3448,11772524.754
20020924,0,42.7112,43.1226,41.8635,42.3654,13043202.79
20020925,0,43.0403,43.2954,42.0445,42.8592,10999211.818
20020926,0,43.2049,44.2089,42.8592,44.2089,9432650.21000001
20020927,0,43.8221,44.1925,42.1926,42.2008,12223346.92
20020930,0,42.1762,42.1762,39.5838,40.4891,18152260.83
20021001,0,40.522,42.4807,39.9542,42.4312,15569965.424
20021002,0,42.5547,43.2131,41.7071,42.2914,13190354.677
20021003,0,42.242,42.9086,41.312,41.8058,13055713.613
20021004,0,42.061,43.0238,40.9418,42.5466,17165808.046
20021007,0,42.135,43.2378,41.1475,41.3779,16983172.08
20021008,0,41.9293,43.9867,41.7729,43.1308,18749987.69
20021009,0,43.2954,43.2954,41.8141,41.8552,15299471.382
20021010,0,41.7647,42.9498,40.3245,42.4642,19462300.408
20021011,0,42.5054,44.4229,42.5054,44.1925,13101405.382
20021014,0,44.2994,45.2623,44.0854,44.7191,11825383.804
20021015,0,45.8383,46.2992,45.3692,46.2992,15629746.35
20021016,0,46.3238,46.7436,45.9617,46.6366,14957045.7
20021017,0,47.2785,47.3197,45.2623,45.4269,17386237.47
20021018,0,45.2623,46.4967,45.0977,46.3157,12592502.286
20021021,0,46.3238,46.6859,45.4104,46.2827,11000545.7
20021022,0,46.4226,46.4226,45.0977,46.1263,11539584.78
20021023,0,46.1675,47.1551,46.0194,47.1551,11912024.834
20021024,0,47.1057,47.7558,46.2334,46.4061,11172124.524
20021025,0,46.4802,47.2949,46.2169,47.2785,8223219.73000001
20021028,0,47.262,47.3114,45.8219,46.1182,9083904.33000001
20021029,0,45.2623,46.9082,44.9989,46.5296,11912389.692
20021030,0,45.3446,45.3446,44.0937,44.3158,19313931.59
20021031,0,44.069,44.7767,43.3283,44.0196,11135545.349
20021101,0,44.1019,45.0894,43.353,44.8837,9783339.94200001
20021104,0,44.9002,45.073,43.781,43.8715,10208032.073
20021105,0,43.9949,44.9413,43.8221,44.6944,8591773.23900001
20021106,0,44.785,45.0977,44.0279,44.7109,9081231.581
20021107,0,44.7273,45.1717,44.069,44.4064,8266114.53200001
20021108,0,44.4393,45.1059,44.0443,44.4969,8037911.23200001
20021111,0,44.4723,44.4723,43.6164,43.6246,6623245.535
20021112,0,44.1102,45.0565,43.8879,44.1925,10094361.709
20021113,0,44.3241,45.2458,43.8221,45.1717,12970483.21
20021114,0,45.3034,45.6738,44.8837,45.6738,11296674.786
20021115,0,45.7313,46.2498,45.2623,45.6573,10894709.355
20021118,0,45.468,45.6738,44.0525,44.1842,9935598.42900001
20021119,0,44.1842,44.1842,43.2625,43.5835,12010573.36
20021120,0,43.6575,44.8508,43.6164,44.7521,8372321.189
20021121,0,44.7685,45.0977,44.2418,44.4723,9707517.34400001
20021122,0,44.4064,45.0894,44.0443,44.2336,9283067.76400001
20021125,0,43.9867,44.5216,43.6329,44.3158,10551915.827
20021126,0,43.9456,44.357,43.6739,43.8304,8299775.37000001
20021127,0,43.8221,45.2705,43.8221,45.1306,9568138.91400001
20021129,0,45.0483,45.4021,44.2994,44.357,5187556.957
20021202,0,46.0523,46.6942,44.645,44.7273,15561221.097
20021203,0,44.7521,44.7521,44.069,44.3652,9016222.66500001
20021204,0,44.357,45.3692,43.9537,44.7685,9682604.31
20021205,0,44.8014,44.8014,43.6658,43.6822,9592928.03000001
20021206,0,43.4106,44.0196,42.8181,43.6246,10305363.84
20021209,0,43.6493,43.6493,42.637,42.6782,8564918.50000001
20021210,0,42.6782,43.2789,42.4231,43.1884,7035665.442
20021211,0,42.6288,43.1966,42.4889,42.777,6403304.924
20021212,0,42.9991,43.139,42.1844,42.2337,9673005.88900001
20021213,0,42.2831,42.2831,41.4437,41.6083,9489760.072
20021216,0,41.6001,42.851,41.4437,42.7358,9223769.37200001
20021217,0,42.67,42.6782,41.7235,41.9293,8130871.58600001
20021218,0,41.9911,41.9911,41.1669,41.5049,8618319.07800001
20021219,0,41.3153,42.1972,41.1258,41.3236,8343374.257
20021220,0,41.3482,42.2383,41.3482,41.8675,14030353.673
20021223,0,41.6449,41.6532,40.7137,40.8702,9847444.493
20021224,0,40.6313,41.101,40.5818,40.9609,5108455.32
20021226,0,40.59,41.7438,40.59,40.9774,8430491.61200001
20021227,0,40.8208,41.1917,40.3427,40.4829,6520312.609
20021230,0,40.5159,41.8098,40.5076,41.7356,8981476.58
20021231,0,41.7027,41.7192,41.0021,41.6614,7998782.476
20030102,0,41.7438,42.535,41.6367,42.5268,8280522.33900001
20030103,0,42.535,42.535,41.0845,41.2493,9526273.38
20030106,0,41.373,41.6614,40.9361,41.3647,8519430.85
20030107,0,41.4719,41.8427,41.2906,41.546,7182558.97000001
20030108,0,41.5378,42.329,41.0928,41.2082,8662244.71300001
